business_id,cool,date,funny,review_id,stars,text,useful,user_id
Uyla4dquQS1oD6puUCjPkA,1,2017-07-21 14:05:39,0,_vKDuVP5oN9_hDzwwXtgBA,3.0,"I know it's a little ridiculous to review a Tim Horton's. It doesn't matter how terrible or subpar it might be; we're Canadian, so we're obligated to eat there at least a few times a year.
So I just wanted to rant about a couple of things.

I showed up a little after 1:00 on a weekday and the place was surprisingly empty. I decided to order what's become a recurring item for me: Chili. It's actually not great, but I find it oddly comforting somehow.

Anyway, after a wait of about a minute, my meal was ready for pickup. And, because hope springs eternal, I decided to ask for hot sauce from the server. (I do this every single time, praying that Tim Horton's has finally decided to offer little packets of hot sauce.) And not only did they not have hot sauce, the server didn't even know what hot sauce was. (""Hot...sauce?"" she said, with complete confusion on her face.)

I took the chili back to one of the comfy booths and here's where my second rant comes into play. For some bizarre reason, Tim Horton's insists on providing an unreasonably wide spoon with their soups and chili. This makes it very difficult to comfortably eat your meal and, worse, you wind up with little sores on the side of your mouth afterwards (from the spoon slicing into you with every bite). I really need to start asking for a plastic spoon, as those are normal sized.

The chili was fine, though a bit more gelatinous than usual, and the accompanying bread was extremely fresh and quite delicious. (The provided packet of butter was useless, as it apparently came straight out of the fridge and was consequently rock hard.)

I also got a glazed original donut and it was really, really good.",0,iRQ_YKpCBdaCwvc2X8_3NQ
Uyla4dquQS1oD6puUCjPkA,0,2015-02-22 01:34:51,0,ggKity7q_Vg2u32Y-NEruQ,3.0,Pretty much a Tim Horton's.  My chocolate chip muffin was good and the coffee wasn't bad.  Warm.,0,hhgyq_Kd8gvfeutaqYEkNQ
YBu--ie7mLv3SC-ZRm_wyA,0,2015-11-22 02:29:44,0,FSx9iK1b9YLKDGZlpZoJUw,5.0,I drink at least 3 cups of coffee from Tim Horton's so the self ordering kiosks are a big help.  I hope they will have it soon in all Tim Horton's,0,mY0n-0NeUxRdG1X_8BUKxQ
Uyla4dquQS1oD6puUCjPkA,0,2016-12-21 23:56:20,0,vGqjhc_D6LrJvZWpNBmycg,4.0,"Very large location with booths...an interesting addition to a Tim Hortons. In spite of that, found it very busy in the evenings due to theatre crowd. It is a full service Tims so I would recommend a quick bite before or after the show if you don't want to spring for a big fancy dinner. Granted it is a Tims so I wouldn't go for the coffee...plenty of other options nearby.",0,IZmx7AxIH3LeI1QMsrOAcQ
0HIiowOQJgs46UL8Vt3lsQ,0,2015-05-30 01:37:56,0,Kll9EcnXAQTkdU3qQa5GvQ,5.0,"Got a grande iced green tea latte and a macadamia nut cookie today.  Even though it was really busy, the employees were very pleasant which made the wait worth it.

Great customer service!",0,W1b0X9-8tvYj6DI75pYTMA
bD5sbDj_lMYnyUpbG3xm3Q,0,2018-07-21 19:46:28,0,sAXXVDwYzYXrPoCMyGUD4Q,5.0,"The staff here are the nicest and most polite people I've ever met! Five stars for customer service 

The other day, Starbucks was having a promotion for ordering off their app but my phone wouldn't log into their wifi. A worker ended up lending me her phone to place my order and also offered me a free drink!

During my other visit, I had placed an order through the app but dropped in a bit late and my drink had gone bad. The same worker insisted on remaking my drink for me 

If you bring your own bottle, the workers will gladly make the drink for you #reduceplastic #stopsucking. Will definitely be stopping by more often! Keep up the good work, Starbucks!",0,sHHXoA-eYoZW0210vao_fQ
gqGnHza3_7Y53NzXEzDpzg,0,2016-01-07 23:58:36,0,EMfGXiiPCuxnWmZm1bZIuQ,4.0,"Oh wow the reviews are so grim! I don't know why though! 

I come here often for breakfast before work, and the staff make the most well put together breakfast sausage sandwiches I have seen from Timmies (they are stacked really nicely, not slanted if you know what I mean?) ! They are super nice too. I once got my food but not my drink (I only waited maybe 2 minutes to get my sandwich after ordering), the cashier quickly got my drink and a $5 giftcard was on top! I only had to wait an extra 2 seconds and that was nice. They start remembering your order after the thirdish time you go too! The food usually comes pretty darn hot too, so extra points for that. 

In the mornings the lines ups are crazy and they manage to serve everyone so quickly you often don't have to wait very long at all to be served. Working off of one of the reviews below, I actually appreciate that they take my order while the person before me is paying, it feels efficient and I get my food faster-- I have to get to work! And I usually use tap pay, so I never need to deal with change. I agree this is totally not the location to go to if you want to chat it up with the cashier's, this is where you go to get a good timmies soup/sandwich really fast.  

I have been going to this Timmies for 2 months now, no complaints. I never stay to eat there, but the service I get for the few minutes I am in makes me pretty happy.",0,cPkxd2kmynEMTvLzEoGCvA
6nCcjMGRfpIiIi5JMgUNrg,1,2009-06-07 20:32:10,4,c8xa0_KOSQ4NR9z80ndYMw,2.0,"I'm so EFFING ANNOYED right now! I'm actually at the Starbucks location as I type this review. 

Don't get me wrong. I'm a huge Starbucks fan... probably one of their biggest. I came here today, to enjoy a couple of hours sipping my grande berry blossom tea with a shot of vanilla (such a nice, calming tea) and Starbucks complimentary wifi (if you have a starbucks card)... 

BOY WAS I WRONG! 

Mr. Starbucks Barista took his bloody time making one of the simplest Starbucks drinks known to man! As a result, a non-customer (person who didn't purchase anything) took the only seat available in this puny Starbucks. This seat was going to be mine, if Mr. Starbucks server dude had put my tea in the correct sized cup in the first place and didn't chat up a storm with another employee while pouring the hot water in the cup!!!! 

And now I'm left sitting at the bar, suffering as a seat floater... waiting for people to free up a spot...",3,44LbLRmc0FsXYJhQ6nz3Vw
8zhQrSmdFFowL5fsGFPdpg,0,2013-07-22 20:53:26,0,cQFGgS5OT0B5kBjzKKXv9Q,2.0,"Nice Starbucks from the outside. Used to be a bank. Inside, the tables are wobbly and the Wifi is very weak, almost unusable at times. This could be a decent place with a few tweaks. There is one comfy couch if you're lucky enough to get it. Otherwise not very comfy seating.",0,kX8rvvC0RxwW_6-C8wHn-Q
1W5VSOsR6p4YFN8NHeNznA,0,2016-12-07 12:13:29,1,Om0Wewkb2-zsh_twVGvI_Q,1.0,"i go by this starbucks 5-6 days a week mornings and i am always saddened and angered by the amount of filth this place generates. every morning 95% of the time there is garbage strewn on the curbs and sidewalks especially cigarette butts from the 3 or 4 habitual non stop smokers who inhabit the place and don't care about the litter they create.

i get that there is garbage from other restaurants too because people pick up their dominos from across the road and then grab a latte and sit on the bench provided by starbucks. but then they leave it all to rot on the spot.not a single garbage can around so just drop and go.

there are times when staff sweep. but as the attached pictures show they disgrace themselves pushing their garbage onto the street. shameful. and if like the other day when there were 3-4 pizza boxes in the gutter and maybe they aren't starbucks garbage perse it would be a good corporate neighbour thing to do to make nice for your customers anyhow. 

i have called starbucks, i text the local manager pictures almost daily and once in a while there is a blitz but still the place is a crap can. i have called the city and have complained to the local councilor. now yelp.

starbucks needs to take responsibility. clean up after your clientele, put some garbage cans out, ask the smokers to respect the grounds and most of all don't foist your store generated crud on the city.",0,4xMo2X2nEzPmlNMvhdtrKg
8k62wYhDVq1-652YbJi5eg,0,2014-06-17 15:21:11,0,CZOh_roF8lwYg_nxUAPCfA,5.0,"The staff are always very friendly in this Timmie's, even though it's almost always crazy busy, with lines out the door in the mornings.

Despite this I'm usually in and out within five minutes.

When it comes to a morning coffee in the heart of the financial district, all you need is speed, quality and friendliness, and this Timmie's has it all!",0,Oxe8DXjBOi6C-cR2w64zOg
6nCcjMGRfpIiIi5JMgUNrg,0,2014-05-10 21:23:10,0,CguuE0YNwAgehK2rSr4Axg,4.0,"I know for a fact that satisfaction with your Starbucks visit lies a lot on the barista preparing your coffee. I've been coming here a lot whenever I need some downtime to read, and the baristas are terrific. They are friendly, attentive, and welcoming, and make fantastic coffee. During the holidays, they have made me cups upon cups of peppermint mocha, and currently they have never disappointed me with my skinny caramel flan latte. Sometimes I'd get caramel flan latte from a different location but for some reason it isn't as good. The place is a bit small but usually you can find yourself a good spot if you come at an off time like 1pm. The only negative thing about this particular Starbucks is it gets crowded and noisy around 2:30pm because of students coming after classes. Yesterday I was here and decided to get a skinny caramel ribbon crunch frap right at the start of frappuccino happy hour at 3pm. So, I was there in line with the high schoolers and was wondering if I'd get the same quality drinks. Turns out, I was not disappointed. Despite the flurry of orders, they still got mine correctly within a reasonable amount of time. Cheers, I love the baristas here!",0,CXzLTSIPaCllQX2LWCWelg
2iYGfGTI2Bm56rUaJfpZug,0,2015-09-29 04:18:23,0,nuSJjwbLdDJlu8V3ptMj1A,3.0,"I pretty much always give Starbucks 2 stars, because the reality is, for a real coffee lover, Starbucks coffee is pretty terrible. With so many local shops in the Beach that take true pride in their coffee, and roast in house, there is little reason to keep coming back to Starbucks...at least for straight up coffee. Their more elaborate espresso based drinks are passable because they are hidden in their various syrups and sauces. Their teas are okay, but pretty basic in comparison to the dedicated tea houses which have become popular. Their food is prepackaged and unappetizing. Their baked goods are okay, but far from fresh. It's always interesting to read about what happened to Starbucks in Australia...

BUT, I gave this location 3 stars because it is by far, in my opinion, the best atmosphere for parking to do work or have an intimate conversation of all the Starbucks in the Beach, usually because it is a little less busy than some of the others. It is in a slightly quieter stretch of Queen Street, and there is a nice patio out front for the nicer weather as well.",1,hJCvaRTdHMlfCMbwHMEZPg
ccTA3iIHza7I4fUgVvbIeA,0,2016-05-22 20:16:24,0,zqB8C40hqvYe5QhqwlFiaQ,3.0,"This Timmies is okay to pass by, has a number of goods and bads:

Goods: Great place to chill with friends, especially in the parking lot. Use to do that all the time while in undergrad. Speaking of undergrad, it is close to UTSC, so you have a possibility to find a number of students studying there. There are a few other stores around like subway, beer store, convenience, dollarama, etc should you need anything else. The food is standard Timmies. Parking lot is huge, so if you need a pit stop, its a good place to stop as you will always find parking. No outdoor seating, but there is a curb and everyone sits an relaxes in the summer.

Bads: As I used to hang here, you do see some really sketchy people. Sometimes people who are begging for cash, religious zealots, or just simply mental issues. They are never violent, which is a good thing. There have been fights there, but usually between younger people. 

Recommend stopping in if you need too. Nothing special, but be aware of the cray cray.",0,J0PyhHut7vcuQDQktIfvhQ
8zhQrSmdFFowL5fsGFPdpg,0,2012-03-09 05:11:15,0,J9tw5CU48HFY8m0aHkBnDw,3.0,"It was a cold winter day! Walking south from Dundas West Station.. I know I need a coffee.. I need somewhere warm...NOW!

Then I saw Starbucks.....right at the corner of Dundas and Roncesvalles...

I realized that it used to be a bank when I saw the built in vaults in one of the walls... and in fact this building used to be Bank of Montreal!

The place though quite small but at least I find a table near an electric outlet.. 

I probably won't be back to this Starbucks next time when I am in the neighbourhood as there are quite a few indie coffee shops just south of it along Roncesvalles....",0,CxDOIDnH8gp9KXzpBHJYXw
